Price,Close,High,Low,Open,Volume
Ticker,DB,DB,DB,DB,DB
Date,,,,,
2019-04-15,7.619240760803223,7.733882211208119,7.583966533063556,7.716244676836322,4915700
2019-04-16,7.822066307067871,7.830885073066608,7.698606106096986,7.733881170091937,5743200
2019-04-17,7.874979019165039,7.919071172509967,7.795611797537902,7.892615712302227,6183300
2019-04-18,7.742700576782227,7.813249036265129,7.7162451147271325,7.7867935742100345,3712500
2019-04-22,7.716244697570801,7.742700158195658,7.654515009111492,7.672151702526753,2035200
2019-04-23,7.531054973602295,7.645696427092033,7.495780744913448,7.601603430979988,9599100
2019-04-24,7.4957804679870605,7.557510155660994,7.425232013215731,7.513418002181853,5034400
2019-04-25,7.363502502441406,7.434050958907581,7.240042283123632,7.389957963365237,7283800
2019-04-26,7.222404956817627,7.248861259508464,7.125401036629783,7.178312801007493,4818000
2019-04-29,7.337046146392822,7.337046146392822,7.178312541016779,7.222404695229943,4494400
2019-04-30,7.30177116394043,7.36350168726743,7.266496939612364,7.345864154601474,2539600
2019-05-01,7.187130451202393,7.381139125121883,7.187130451202393,7.310590669333692,3354900
2019-05-02,7.248860836029053,7.319409290408574,7.231223301932215,7.301771756311736,2711600
2019-05-03,7.248860836029053,7.266497529121976,7.160674847552695,7.240042068980634,2487200
2019-05-06,7.151855945587158,7.178312246233326,7.019577806371913,7.063670799778294,4349600
2019-05-07,6.8961181640625,7.010759192517921,6.8872993969879515,7.001940845945331,7877400
2019-05-08,6.940210819244385,7.01075927465952,6.904936591536817,6.913755358714691,3412500
2019-05-09,6.860844135284424,6.8784812494418865,6.728565568852471,6.772658143995141,4581200
2019-05-10,6.940210819244385,6.9754850469519525,6.834388136121682,6.860844017153339,3726600
2019-05-13,6.737383842468262,6.790295184365687,6.702109614536645,6.75502095643407,6126200
2019-05-14,6.772658348083496,6.825569692150322,6.7109286569231905,6.746202886301075,3611000
2019-05-15,6.7638397216796875,6.79029518236964,6.622742809994697,6.64919827068465,4830000
2019-05-16,6.755020618438721,6.816750724481295,6.746202272148036,6.763839385231351,5072800
2019-05-17,6.684472560882568,6.772658131507278,6.649198332632684,6.65801709994614,2929500
2019-05-20,6.552194118499756,6.596287114896243,6.516919889583357,6.552194118499756,5135200
2019-05-21,6.631561279296875,6.64919839358349,6.534556940469505,6.57864993643703,3427200
2019-05-22,6.472826957702637,6.54337541165548,6.472826957702637,6.516919531172186,4292700
2019-05-23,6.3758225440979,6.402278424252691,6.2876369777518475,6.322911204290269,6561100
2019-05-24,6.441312313079834,6.450283705694072,6.396456633347279,6.423369955630903,3116500
2019-05-28,6.297773361206055,6.396456539618926,6.2798310040200365,6.369542789950129,5371900
2019-05-29,6.208061695098877,6.208061695098877,6.118349907437241,6.172176980034222,5100000
2019-05-30,6.199090480804443,6.234975196901581,6.136292441524233,6.136292441524233,6444400
2019-05-31,6.0734944343566895,6.136292906171634,6.0376097155423185,6.082465827950077,5815700
2019-06-03,6.037609100341797,6.055551457920751,5.956868277346731,5.983782027604936,5905000
2019-06-04,6.342629432678223,6.351600397331418,6.163205434039424,6.199090148211276,7800700
2019-06-05,6.208061695098877,6.243946410163532,6.154234622501895,6.243946410163532,4270100
2019-06-06,6.055551052093506,6.0824648005480215,5.92995455745798,6.0645224441715175,6551900
2019-06-07,6.064523220062256,6.109378902852559,6.05555182683645,6.073494185508487,2999000
2019-06-10,6.181148052215576,6.2170327679031905,6.100407655808221,6.100407655808221,3794500
2019-06-11,6.2618889808654785,6.306745090113078,6.208061906436095,6.24394662272235,9798900
2019-06-12,6.172177314758301,6.234975355637281,6.163205921615835,6.181148280121197,4000000
2019-06-13,6.163205623626709,6.2170326965402705,6.145263265988855,6.190119373973264,2624600
2019-06-14,6.091436386108398,6.118350137307831,6.0465802767025325,6.100407779101397,2474300
2019-06-17,6.118350505828857,6.199090908731192,6.100408146541718,6.172177583690276,4518800
2019-06-18,6.351600646972656,6.38748536255491,6.2080617846436414,6.217032749649428,7085300
2019-06-19,6.432341575622559,6.548967117052989,6.432341575622559,6.486168649872089,5500900
2019-06-20,6.432341575622559,6.459254898857544,6.3605721432898505,6.459254898857544,5568700
2019-06-21,6.441312313079834,6.486168420591934,6.41439899079621,6.441312313079834,3267900
2019-06-24,6.369543075561523,6.477197223504866,6.369543075561523,6.459254865514309,3541100
2019-06-25,6.387485504150391,6.423370220528123,6.3336584295837906,6.369543145961524,4534700
2019-06-26,6.611764907836914,6.638678657839441,6.5399954782029,6.575880193019907,4736100
2019-06-27,6.764275550842285,6.800160267734321,6.692506117058214,6.7553045855090605,7590400
2019-06-28,6.845016002655029,6.970612504894884,6.800159895108166,6.916785432506375,7631800
2019-07-01,6.853987216949463,7.024439832939852,6.800160142601903,7.015468867771706,5429700
2019-07-02,6.809131622314453,6.862958697347901,6.809131622314453,6.836044945941394,2643900
2019-07-03,7.006497859954834,7.024440219056937,6.934728423546422,6.952670782648525,3955900
2019-07-05,7.203863143920898,7.4281428258473445,7.185921214257509,7.347402003464369,9271300
2019-07-08,6.764275550842285,6.907814418410428,6.692506117058214,6.827074019293132,19869000
2019-07-09,6.531024932861328,6.6207367256658305,6.531024932861328,6.58485200854403,10129500
2019-07-10,6.638678550720215,6.764275050553161,6.584851479363238,6.692505622077191,7037100
2019-07-11,6.710448741912842,6.728391101071181,6.575880834335501,6.62970791181052,4952300
2019-07-12,6.880900859832764,6.8898718248598705,6.773246712830161,6.809131428497696,6487400
2019-07-15,6.970612049102783,6.988554405392411,6.907813588199329,6.943698300778584,5487500
2019-07-16,7.150036334991455,7.266662304336212,7.12312301172537,7.132093976887544,9816500
2019-07-17,7.069295883178711,7.212834746908778,7.060324490305804,7.20386335403587,5059100
2019-07-18,7.114151477813721,7.123122870577684,7.033411081835809,7.096209120065345,3811000
2019-07-19,6.925756454467773,6.979583955079766,6.88090077433051,6.907814096856958,5424900
2019-07-22,6.997526168823242,7.024439490796359,6.934727704586736,7.006497133554435,2857100
2019-07-23,7.132093906402588,7.159007657182251,7.087238225475891,7.096209190549408,5412000
2019-07-24,7.105180263519287,7.114151228188922,6.925756264551703,6.961641406568849,8203300
2019-07-25,7.087238311767578,7.176950102492826,6.979584162897281,7.132093993240422,7565000
2019-07-26,7.114151477813721,7.132093835562095,7.069295797332559,7.114151477813721,4561500
2019-07-29,7.024439334869385,7.114151119087605,7.024439334869385,7.114151119087605,3211300
2019-07-30,6.952670574188232,6.961641967360089,6.836045029631526,6.889872105323951,5937700
2019-07-31,7.006497859954834,7.105181048906194,6.961642176089368,7.078267296363246,5692800
2019-08-01,6.827073574066162,7.042381861377067,6.755304144962527,6.970612432273432,8559400
2019-08-02,7.078266620635986,7.078266620635986,6.916785404132875,6.970612476300579,5538200
2019-08-05,6.8629584312438965,6.95267021948783,6.827073715946324,6.9436988267736615,5814100
2019-08-06,6.845016002655029,6.889871682422347,6.746332822719657,6.853986967496675,5752700
2019-08-07,6.701476573944092,6.710447966376217,6.575880074351091,6.638678538037359,7232500
2019-08-08,6.871929168701172,6.952669989337772,6.746332669317211,6.755304061734405,6809800
2019-08-09,6.755304336547852,6.8001600171199925,6.701476835413997,6.791189052117385,4678200
2019-08-12,6.2349748611450195,6.450283573912916,6.172176825246516,6.432341216830553,15671600
2019-08-13,6.468226432800293,6.477197398147673,6.226004379507032,6.252917703328745,11055900
2019-08-14,6.0017242431640625,6.172176850020447,6.0017242431640625,6.145263100399107,10756700
2019-08-15,5.777444839477539,5.992753135564866,5.777444839477539,5.929955096429175,11136600
2019-08-16,6.226004600524902,6.234975566190745,5.840243665742803,5.840243665742803,14496000
2019-08-19,6.324687480926514,6.333658446154637,6.279831371447208,6.306745122690704,6734300
2019-08-20,6.252917766571045,6.297773877100335,6.190119725165527,6.234975407915243,8859200
2019-08-21,6.288802623748779,6.342629697251877,6.27983123094182,6.324687339417512,8909300
2019-08-22,6.432341575622559,6.468226291788912,6.378514501373028,6.4413125407743665,5746100
2019-08-23,6.252917766571045,6.450284139564435,6.243946801132931,6.360572346285427,6324800
2019-08-26,6.342629432678223,6.3874851115032705,6.279830968987713,6.369542754417345,4324500
2019-08-27,6.396456718444824,6.450283791507724,6.3426296453819235,6.423370041086499,6217100
2019-08-28,6.423370361328125,6.468226471673317,6.324687603016018,6.34262996159818,2734700
2019-08-29,6.477197170257568,6.513082313723238,6.45925481241451,6.468226205225816,3394000
2019-08-30,6.504111289978027,6.548967401020742,6.459255178935313,6.504111289978027,3045300
2019-09-03,6.548967361450195,6.566909720202952,6.468226533172998,6.52205360943127,6163400
2019-09-04,6.710448741912842,6.719419707602219,6.62970791181052,6.692506382754502,3907900
2019-09-05,7.015468597412109,7.042381919658933,6.925756382510578,6.943698739934975,8565600
2019-09-06,7.04238224029541,7.06929599154715,6.979584200340625,7.0154689168232345,3480400
2019-09-09,7.293575763702393,7.338431873688975,7.167978826851787,7.185921613070075,6726200
2019-09-10,7.446085453033447,7.4640273823160355,7.365344632364123,7.40122934648837,6733800
2019-09-11,7.437114715576172,7.437114715576172,7.302547239649073,7.356373887796254,8082300
2019-09-12,7.4640278816223145,7.490942060685228,7.257690975494748,7.311517622502318,10229200
2019-09-13,7.580652713775635,7.652422140099076,7.5357966084337225,7.607566034757164,6939000
2019-09-16,7.383286476135254,7.464027295869458,7.365344547060466,7.437113974477744,9456200
2019-09-17,7.347402572631836,7.374316752550464,7.167978984303426,7.230777881887737,5734200
2019-09-18,7.230777263641357,7.266661978238822,7.141065049368154,7.248719193160549,4686700
2019-09-19,7.239748001098633,7.320488825068509,7.230777463870174,7.293575502264918,3324900
2019-09-20,7.167978763580322,7.284604306292335,7.159007798329934,7.257690982761603,3952400
2019-09-23,6.988555431365967,7.015469183641312,6.89884363674745,6.979584465793906,8311500
2019-09-24,6.800159931182861,6.96164157698459,6.764275216066821,6.9526701843158065,6403900
2019-09-25,6.800159931182861,6.836044646298902,6.6566210707187,6.665592035607936,5206900
2019-09-26,6.65662145614624,6.746333249130777,6.629707704361093,6.7104485319369624,3153000
2019-09-27,6.782217502593994,6.818102217334211,6.719419037908844,6.764275145223886,3819700
2019-09-30,6.728390216827393,6.755303965917695,6.674563146426316,6.755303965917695,3487000
2019-10-01,6.504111289978027,6.701477237450898,6.477197537796483,6.6745639130489325,6235900
2019-10-02,6.450284004211426,6.575880512166514,6.414399287652829,6.504111079049321,5473300
2019-10-03,6.414399147033691,6.4592548278588096,6.297773606885184,6.405427754200934,5521200
2019-10-04,6.450284004211426,6.459254969461293,6.315716103226906,6.3874855363441,3282300
2019-10-07,6.360572338104248,6.4143994140024185,6.288802903573355,6.315716227632653,4054800
2019-10-08,6.208061695098877,6.270859732572249,6.163205587378285,6.226004052631204,6911200
2019-10-09,6.226004600524902,6.2529179253020155,6.172177523191092,6.217033207079475,4318700
2019-10-10,6.396456718444824,6.432341433820091,6.3157158949606975,6.333658252648331,5626700
2019-10-11,6.692505836486816,6.773246659998765,6.6476497283625,6.6566211210991835,6570400
2019-10-14,6.7732462882995605,6.800159609473573,6.737361574881193,6.7642748960552055,3397700
2019-10-15,6.979584217071533,7.015468933640163,6.791189241196444,6.818102564733134,5760400
2019-10-16,7.033411502838135,7.132094262471322,7.033411502838135,7.087238579305213,5180300
2019-10-17,7.087238311767578,7.194892888417438,7.087238311767578,7.141065386202727,5469500
2019-10-18,7.105180263519287,7.141064977756897,7.042381799713702,7.123122620638092,5034800
2019-10-21,7.248719692230225,7.320489126366434,7.230777761475744,7.311517733209622,5694900
2019-10-22,7.0962090492248535,7.221805979989212,7.078266691655594,7.212834587314809,10235800
2019-10-23,7.167978763580322,7.1769501566102765,7.09620933045895,7.14106544004959,3547400
2019-10-24,7.087238311767578,7.221806211745231,6.988555128080025,7.185921495455132,5753700
2019-10-25,7.150036334991455,7.150036334991455,7.069295937413639,7.078266902575813,2985100
2019-10-28,7.221806526184082,7.221806526184082,7.176950414978633,7.194893201684477,5531500
2019-10-29,7.1590070724487305,7.230776926072627,7.150035680328424,7.2218055339523195,3999700
2019-10-30,6.602794647216797,6.737362556022141,6.557938535021819,6.7283911624713095,19220600
2019-10-31,6.504111289978027,6.584852118743082,6.450284213394517,6.575880725422707,5244900
2019-11-01,6.629707336425781,6.647649694026924,6.575880263622352,6.575880263622352,3906200
2019-11-04,6.871929168701172,6.889871525756024,6.8001597404817655,6.845015847008662,5264100
2019-11-05,6.827073574066162,6.92575632519389,6.827073574066162,6.907813967917981,5683300
2019-11-06,6.8629584312438965,6.925756469124876,6.818102323232155,6.889871753827302,4469400
2019-11-07,6.961641788482666,7.033411220895138,6.952670395541327,6.997526504688902,5334800
2019-11-08,6.845016002655029,6.898843075043539,6.8270736451921925,6.862958360117866,5739900
2019-11-11,6.827073574066162,6.845015931342071,6.737361787686618,6.755304144962527,2959700
2019-11-12,6.845016002655029,6.889871682422347,6.818102252571002,6.836044610033839,3211800
2019-11-13,6.531024932861328,6.629707691056495,6.5130825743004275,6.60279436710493,5793200
2019-11-14,6.468226432800293,6.5579382251719505,6.43234171585163,6.539995866697619,4273900
2019-11-15,6.557938098907471,6.575880457036345,6.504111024520845,6.5489671337328135,3548100
2019-11-18,6.593822479248047,6.593822479248047,6.486168335959153,6.5130820856711455,2018000
2019-11-19,6.593822479248047,6.629707193677677,6.522053050388784,6.602793871745224,4584400
2019-11-20,6.548967361450195,6.566909720202952,6.477197498659589,6.52205360943127,5295000
2019-11-21,6.620736122131348,6.647649443629542,6.566909051355426,6.611764729778928,4014800
2019-11-22,6.602794647216797,6.665592690954258,6.584852287894724,6.611765612988039,3158000
2019-11-25,6.620736122131348,6.629707086704235,6.566909051355426,6.60279376520604,3589500
2019-11-26,6.539995193481445,6.566908942312271,6.52205283685407,6.557937550108821,3178900
2019-11-27,6.602794647216797,6.611765612988039,6.575880894343892,6.593823253665966,2867200
2019-11-29,6.468226432800293,6.513082542875906,6.459255039673343,6.513082542875906,2807400
2019-12-02,6.450284004211426,6.504111079049321,6.423370252902696,6.4861687207700225,3894500
2019-12-03,6.333658218383789,6.351600575974357,6.288802538297146,6.342629611068847,4664000
2019-12-04,6.432341575622559,6.477197256940721,6.3246874271234965,6.333658392275305,4000200
2019-12-05,6.441312313079834,6.486168420591934,6.405427598181972,6.4592546705287655,2930600
2019-12-06,6.477197170257568,6.513082313723238,6.441312454571453,6.495139528100626,2117500
2019-12-09,6.468226432800293,6.5579382251719505,6.468226432800293,6.504111149748955,3764000
2019-12-10,6.450284004211426,6.4861687207700225,6.414399287652829,6.450284004211426,3886100
2019-12-11,6.513082027435303,6.557937706181502,6.513082027435303,6.531024384489689,2719700
2019-12-12,6.791189193725586,6.81810251707415,6.6476499006748515,6.6655922588337475,12537800
2019-12-13,6.710448741912842,6.916786086123541,6.692506382754502,6.791189572015163,5662700
2019-12-16,6.898843288421631,6.979584113391445,6.880900930403846,6.898843288421631,4436700
2019-12-17,7.006497859954834,7.015469253395677,6.934728423546422,6.934728423546422,4467800
2019-12-18,6.952670574188232,7.024440008444799,6.952670574188232,6.997526684488372,2732300
2019-12-19,7.078266620635986,7.10518037060961,7.006497191079048,7.015468583663437,2935100
2019-12-20,6.970612049102783,7.033410510006238,6.961641084847728,6.988554405392411,3000100
2019-12-23,6.880900859832764,6.925756540527405,6.862958501998997,6.907814182693637,3270100
2019-12-24,6.836044788360596,6.880900897077587,6.827073823284931,6.853987146291481,941000
2019-12-26,6.871929168701172,6.889871525756024,6.827073489953811,6.827073489953811,2242900
2019-12-27,6.871929168701172,6.871929168701172,6.871929168701172,6.871929168701172,0
2019-12-30,6.925756454467773,6.979583955079766,6.898843131941325,6.943698812078588,2841400
2019-12-31,6.979584217071533,6.988555182323908,6.880901032618018,6.9078143561547085,2233800
2020-01-02,7.47299861907959,7.472998619079591,7.22180562544203,7.275632267727695,11434500
2020-01-03,7.284604072570801,7.338431573464376,7.230777427236327,7.248719357161451,5744200
2020-01-06,7.230777263641357,7.248719193160549,7.069295620173225,7.078266584932821,5565100
2020-01-07,7.401229381561279,7.437114095855577,7.3025466311417295,7.329459952972684,4513500
2020-01-08,7.68830680847168,7.7421343056802066,7.589624061741598,7.643451558950125,8353400
2020-01-09,7.7241926193237305,7.742135406129934,7.670365970023448,7.733164012726832,4900100
2020-01-10,7.643451690673828,7.706249725533472,7.634480298391291,7.661393619679845,3734000
2020-01-13,7.607566833496094,7.616538226618217,7.526826862074402,7.562711579003755,4841400
2020-01-14,7.69727897644043,7.778019802611902,7.625509543301149,7.625509543301149,5653200
2020-01-15,7.544768810272217,7.634481030583408,7.53579741712927,7.634481030583408,5260800
2020-01-16,7.6613945960998535,7.670365989525766,7.598596553236801,7.616538484529459,3088700
2020-01-17,7.55374002456665,7.598596133660196,7.544768631636118,7.589624740729663,4388900
2020-01-21,7.419172763824463,7.526826915374866,7.419172763824463,7.499912735817907,3883600
2020-01-22,7.535796642303467,7.553739426744495,7.464027215657457,7.481970000098485,3243200
2020-01-23,7.679337501525879,7.688308039531136,7.517855839602739,7.580653883435436,6494800
2020-01-24,7.68830680847168,7.79596094732969,7.634480166822197,7.778019018632877,8226100
2020-01-27,7.6613945960998535,7.706250707670248,7.598596553236801,7.625509877955371,5431100
2020-01-28,7.778019905090332,7.778019905090332,7.661394360812632,7.715221864155855,3801300
2020-01-29,7.867731094360352,7.90361580669987,7.795960814122287,7.849788310411078,5691300
2020-01-30,8.343204498291016,8.352175891073781,8.092011489287332,8.127896204859287,11896500
2020-01-31,8.208636283874512,8.379089326808234,8.15480963757058,8.343204610752574,8241800
2020-02-03,8.03818416595459,8.154809708032978,8.029212772973377,8.074068882320315,5670300
2020-02-04,8.065096855163574,8.118924353259155,8.0561254628878,8.109952960983382,4722000
2020-02-05,8.172751426696777,8.18172281944556,8.09201145863505,8.18172281944556,5814500
2020-02-06,9.303121566772461,9.374891000117042,9.060899943124282,9.123697983411008,23345400
2020-02-07,9.339005470275879,9.392832968376997,9.258264650903733,9.321063541281545,5954200
2020-02-10,9.240324020385742,9.28518013251347,9.078842358949592,9.177525121183251,8158500
2020-02-11,9.419746398925781,9.563285254781865,9.303120864652945,9.35694836337851,7890200
2020-02-12,9.73373794555664,9.778593194765323,9.67991044872357,9.742708482062955,5476600
2020-02-13,9.886249542236328,9.984932301791519,9.82345064473834,9.859335362354695,8443200
2020-02-14,9.904191017150879,10.01184516504219,9.86830630118711,9.94904712599537,5973900
2020-02-18,9.608141899108887,9.679911331055466,9.581228576018699,9.626083829315974,6397400
2020-02-19,9.572257995605469,9.62608464635452,9.473575232192749,9.500488557567275,7628200
2020-02-20,9.572257995605469,9.706825478037286,9.491517163922703,9.599171320979995,6287800
2020-02-21,9.186495780944824,9.491516292378702,9.114726349496747,9.491516292378702,11119100
2020-02-24,8.648224830627441,8.764850367728288,8.603368723194949,8.684109545461618,10693400
2020-02-25,8.370118141174316,8.666167269854375,8.33423342423004,8.648225339161806,16133100
2020-02-26,8.477771759033203,8.728964761851326,8.468800366471356,8.594397295659961,8695400
2020-02-27,8.056126594543457,8.307320480196324,7.966415225861015,8.190694930905888,12148100
2020-02-28,7.8228759765625,7.894645410292135,7.5985962822676045,7.769048473485705,9582200
2020-03-02,7.706250190734863,7.715221583558975,7.437114394925298,7.589624650698748,12264600
2020-03-03,7.302546501159668,7.760076386378367,7.239747610593132,7.697278351370892,15845600
2020-03-04,7.356373310089111,7.401229417061908,7.1410650232905795,7.311517203116313,10606200
2020-03-05,6.952670574188232,7.132094159829649,6.9078144638880925,7.024440008444799,11180000
2020-03-06,6.809131622314453,6.979584240476822,6.728390795874498,6.818102587596911,10970300
2020-03-09,5.9389262199401855,6.21703299036015,5.912012896101243,5.920983861454367,13790400
2020-03-10,6.243946075439453,6.531024208346615,5.965839334707292,6.468225746460182,11166100
2020-03-11,5.840243339538574,6.172177178446844,5.741560156048703,6.073493994956973,18288300
2020-03-12,4.961067199707031,5.472424646822472,4.84444165192367,5.472424646822472,16434800
2020-03-13,5.355798721313477,5.535222727044407,4.979009207615584,5.51728036924927,10609900
2020-03-16,4.916211128234863,5.0956347203027255,4.476622685999223,4.512507832192381,12521300
2020-03-17,5.19431734085083,5.248144412575039,4.826498803512302,4.925181554450248,11880600
2020-03-18,4.987980365753174,5.140490626806672,4.763700670740282,4.987980365753174,15663600
2020-03-19,5.257116317749023,5.427568942054321,5.041807582076171,5.176375488399255,13403100
2020-03-20,5.167403697967529,5.499337500209187,5.077691489552367,5.3827119714930864,12969800
2020-03-23,5.239173412322998,5.463453090209708,5.239173412322998,5.382712269281041,11119000
2020-03-24,5.903041362762451,6.055551620159342,5.65184834992721,5.7953872144044905,9838900
2020-03-25,6.172177314758301,6.387485616822637,5.858185827024691,6.073494129089028,10449100
2020-03-26,6.270859718322754,6.3336581834329735,6.091436143407192,6.163205573373417,8193100
2020-03-27,5.804358005523682,5.938925900826423,5.750530932958494,5.831271755696048,6165200
2020-03-30,5.840243339538574,5.849214304703348,5.571107540122401,5.68773308172138,5937700
2020-03-31,5.759502410888672,5.920983630975246,5.678761586955608,5.705675337526481,5114000
2020-04-01,5.346827983856201,5.571107679730104,5.337856590687051,5.472424493767307,5716200
2020-04-02,5.400655269622803,5.6697910862529435,5.310943473339286,5.400655269622803,6539400
2020-04-03,5.2930006980896,5.35579873666278,5.194317516043747,5.310943055936159,4594300
2020-04-06,5.7236175537109375,5.741559911054439,5.571107302401407,5.687732839023935,5750300
2020-04-07,5.9568681716918945,6.1362921720785994,5.885098742649029,6.118349814817883,7775600
2020-04-08,5.867156505584717,5.938925936097873,5.77744471744327,5.9120126135452145,4605000
2020-04-09,6.0017242431640625,6.082465064248544,5.8671563506164395,6.046579922160245,7322900
2020-04-13,5.84921407699585,5.983781971465264,5.777444647353374,5.974810578870183,3851700
2020-04-14,6.145263671875,6.26188921811378,6.03760951893747,6.127321313052079,6054000
2020-04-15,5.58905029296875,5.723618202180949,5.508309461885512,5.660819730474032,7404100
2020-04-16,5.580078601837158,5.615963746455841,5.481395844419377,5.598020960256716,2359200
2020-04-17,5.867156505584717,5.885098863213006,5.723617644558403,5.831271790328138,4337300
2020-04-20,5.6787614822387695,5.80435798443454,5.589049694956077,5.6159634450306575,5056100
2020-04-21,5.454482078552246,5.6159637316830535,5.40962639651113,5.472424436924606,6791300
2020-04-22,5.46345329284668,5.535222723987596,5.43653954227906,5.5172803662023675,4356000
2020-04-23,5.544193744659424,5.750531075151159,5.454481954832486,5.472424312797874,5646100
2020-04-24,5.337856292724609,5.4724241882932025,5.230202147381554,5.454481830736026,6438200
2020-04-27,6.0017242431640625,6.037608957472823,5.768473172377577,5.804357886686338,9091600
2020-04-28,6.145263671875,6.252917824812531,6.073494236583313,6.226004500467937,7676000
2020-04-29,6.880900859832764,6.961641683974492,6.647649780214238,6.7104482465221995,12885500
2020-04-30,6.647649765014648,6.746332946764509,6.432341471501737,6.566909368837083,6193400
2020-05-01,6.414399147033691,6.548967045068157,6.3695430384290175,6.548967045068157,5636500
2020-05-04,6.324687480926514,6.441312595569493,6.279831371447208,6.315716087918827,7268500
2020-05-05,6.252917766571045,6.405428029035144,6.234975407915243,6.360572346285427,4709600
2020-05-06,6.100407600402832,6.333658250253887,6.091436207672632,6.315715892573036,5273300
2020-05-07,6.270859718322754,6.387485255907642,6.252917360831198,6.252917360831198,5227100
2020-05-08,6.396456718444824,6.414399076132457,6.32468728769429,6.387485325711232,2759100
2020-05-11,6.2170329093933105,6.252917625897607,6.127321118132572,6.2170329093933105,4329800
2020-05-12,6.199090480804443,6.3874854542041914,6.190119515669939,6.297773663961349,5591800
2020-05-13,5.920983791351318,6.118350160138116,5.858185751284254,6.118350160138116,5082200
2020-05-14,5.974810600280762,5.992752957755677,5.606992058155233,5.7146462030047225,5277200
2020-05-15,5.777444839477539,5.831271913499371,5.7415601234629845,5.804358162598676,5979700
2020-05-18,6.396456718444824,6.432341433820091,6.17217703345963,6.22600410652253,8495400
2020-05-19,6.333658218383789,6.477197079108325,6.3157158607932224,6.414399041431114,7553200
2020-05-20,6.737362384796143,6.79118946139438,6.5848521205446815,6.593823086087932,6452700
2020-05-21,6.602794647216797,6.7283911624713095,6.575880894343892,6.656621725183017,2832100
2020-05-22,6.566909313201904,6.656621101405574,6.531024597920436,6.6386787437648405,3174900
2020-05-26,7.365345001220703,7.428143040193294,7.141065312822459,7.141065312822459,9982500
2020-05-27,7.786991119384766,7.786991119384766,7.535797250298139,7.706250294004001,9086200
2020-05-28,7.634480953216553,7.876702576707501,7.6165381671124885,7.822875929513572,8666600
2020-05-29,7.535796642303467,7.652422174492996,7.472998607877971,7.5896241400675,5229500
2020-06-01,7.795961380004883,7.822875557882402,7.57168169771343,7.5985958755909495,4254100
2020-06-02,7.984356880187988,8.083040494539695,7.930530231959009,7.9933282734125335,6240400
2020-06-03,8.271435737609863,8.307320456090547,8.0202418526859,8.047156033215794,7084000
2020-06-04,8.513656616210938,8.630282154789606,8.334233039766485,8.397031077632269,8666600
2020-06-05,8.69308090209961,8.881475886631014,8.675138970770469,8.854562561857719,8949300
2020-06-08,9.15061092376709,9.330034499613681,8.989130133284707,9.267236461957149,10254500
2020-06-09,8.80970573425293,8.890446557570375,8.648224943177135,8.800735197096957,7490300
2020-06-10,8.773821830749512,9.105755691887447,8.75587989921839,9.087813760356326,7838500
2020-06-11,8.074069023132324,8.522628413306343,8.029212913003095,8.397031476056327,9508300
2020-06-12,8.423945426940918,8.558512898118863,8.253492384185797,8.504685396312215,7074700
2020-06-15,8.495715141296387,8.55851318252504,8.127896575998593,8.154809900016708,4495500
2020-06-16,8.567482948303223,8.755877891762252,8.361145221867627,8.737935108785686,4582300
2020-06-17,8.379090309143066,8.6213119570262,8.379090309143066,8.585427236763541,5251300
2020-06-18,8.289377212524414,8.352176108076277,8.109953630002936,8.145838346507233,5371000
2020-06-19,8.271435737609863,8.495715442003933,8.208636838599285,8.477772654984003,3718900
2020-06-22,8.388060569763184,8.486743323262372,8.289376960704894,8.343204461605698,5747400
2020-06-23,8.567482948303223,8.791762602156401,8.55851155681494,8.755877891762252,4365700
2020-06-24,8.181722640991211,8.432915643564527,8.14583792633788,8.4060023214643,3925900
2020-06-25,8.585426330566406,8.59439772357494,8.325261922232853,8.334233315241386,4898200
2020-06-26,8.074069023132324,8.397031476056327,8.06509762999465,8.388060938477793,6531900
2020-06-29,8.486742973327637,8.576455185943496,8.379088831524044,8.477771580954236,4164000
2020-06-30,8.540570259094238,8.57645497213417,8.388060014784767,8.397030551375465,3566400
2020-07-01,8.361146926879883,8.594398019786107,8.352176389121302,8.50468579772705,4649300
2020-07-02,8.549541473388672,8.800735340138838,8.53159954322601,8.711023122648191,4819500
2020-07-06,8.92633056640625,9.033984703789635,8.863532533489034,8.989129454882498,5252300
2020-07-07,8.80970573425293,8.953244595457678,8.80970573425293,8.917359880156491,2922000
2020-07-08,8.97118854522705,8.97118854522705,8.818678271513454,8.818678271513454,3390200
2020-07-09,8.71999454498291,8.96221616413179,8.684109828977183,8.935302841017274,4721600
2020-07-10,9.060900688171387,9.060900688171387,8.755880143596546,8.755880143596546,4689200
2020-07-13,8.728964805603027,8.926331165157487,8.702051483341675,8.899417842896135,5412900
2020-07-14,8.989130020141602,9.007071949720883,8.83661976870182,8.863533090850286,5457000
2020-07-15,9.141639709472656,9.204438603913728,9.060899740435474,9.18649581819939,4563500
2020-07-16,9.007072448730469,9.096784668274369,8.935303015319,8.989130518157168,3959700
2020-07-17,8.944273948669434,8.98913005613588,8.890446448597881,8.917359770854112,3163200
2020-07-20,9.132669448852539,9.132669448852539,8.980159187896755,8.989130581025716,2580600
2020-07-21,8.737936973571777,8.84559112772898,8.702052255519376,8.800735871832853,4770900
2020-07-22,8.818676948547363,8.908389162764811,8.773820841438638,8.863533055656086,3464000
2020-07-23,8.63028335571289,8.70205279627755,8.56748530910862,8.648226143633664,3074100
